chrom	start	end	summit	qval	signal
chr1	244652818	244652919	244652868	4.35982	44.82189
chr15	82262661	82262762	82262711	4.35982	44.81556
chr2	84920017	84920118	84920067	4.35982	44.77419
chr10	102434590	102434691	102434640	4.35982	44.77067
chr9	99819571	99819672	99819621	4.35982	44.75855
chr15	90192114	90192215	90192164	4.35982	44.75743
chr7	32957812	32957913	32957862	4.35982	44.75371
chr3	32216405	32216506	32216455	4.35982	44.74205
chr19	48933628	48933729	48933678	4.35982	44.73336
chr2	238107729	238107830	238107779	4.35982	44.72401
chr1	15247099	15247200	15247149	4.35982	44.70651
chr11	65096675	65096776	65096725	4.35982	44.69579
chr21	46324639	46324740	46324689	4.35982	44.68147
chr11	67508579	67508680	67508629	4.35982	44.66587
chr7	75156970	75157071	75157020	4.35982	44.63924
chr19	55259209	55259310	55259259	4.35982	44.63389
chr20	1470196	1470297	1470246	4.35982	44.61431
chr3	50322006	50322107	50322056	4.35982	44.60616
chr17	75087821	75087922	75087871	4.35982	44.59063
chr9	128552120	128552221	128552170	4.35982	44.57575
chr19	51690461	51690562	51690511	4.35982	44.56935
chr6	26568787	26568888	26568837	4.35982	44.5494
chr1	51617039	51617140	51617089	4.35982	44.52345
chr10	80079149	80079250	80079199	4.35982	44.51068
chr20	37527815	37527916	37527865	4.35982	44.49737
chr16	67816668	67816769	67816718	4.35982	44.4901
chr8	106657630	106657731	106657680	4.35982	44.47035
chr4	113547639	113547740	113547689	4.35982	44.46901
chr17	32007309	32007410	32007359	4.35982	44.46532
chr1	213372337	213372438	213372387	4.35982	44.45219
chr17	79988390	79988491	79988440	4.35982	44.44751
chr16	50291744	50291845	50291794	4.35982	44.44453
chr21	44338629	44338730	44338679	4.35982	44.43454
chr19	49056148	49056249	49056198	4.35982	44.40893
chr14	103562637	103562738	103562687	4.35982	44.37407
chr16	22948909	22949010	22948959	4.35982	44.36561
chr19	34973336	34973437	34973386	4.35982	44.36386
chr6	45377532	45377633	45377582	4.35982	44.36337
chr19	10701392	10701493	10701442	4.35982	44.33224
chr8	38734717	38734818	38734767	4.35982	44.31611
chr12	103965905	103966006	103965955	4.35982	44.26381
chr2	27093870	27093971	27093920	4.35982	44.23096
chr4	152779794	152779895	152779844	4.35982	44.23082
chr18	62452420	62452521	62452470	4.35982	44.21753
chr11	43311885	43311986	43311935	4.35982	44.21533
chr19	53365621	53365722	53365671	4.35982	44.19702
chr11	116787978	116788079	116788028	4.35982	44.19662
chr17	7114614	7114715	7114664	4.35982	44.18882
chr8	22141193	22141294	22141243	4.35982	44.17825
chr19	3606867	3606968	3606917	4.35982	44.17754
chr3	132722344	132722445	132722394	4.35982	44.17418
chr16	29785217	29785318	29785267	4.35982	44.15557
chr11	118912490	118912591	118912540	4.35982	44.15453
chr19	10119925	10120026	10119975	4.35982	44.14579
chr10	93071918	93072019	93071968	4.35982	44.1449
chr2	112542271	112542372	112542321	4.35982	44.14348
chr20	50166085	50166186	50166135	4.35982	44.13255
chr16	20806041	20806142	20806091	4.35982	44.12329
chr4	3036313	3036414	3036363	4.35982	44.11742
chr6	31945724	31945825	31945774	4.35982	44.1157
chr2	64654300	64654401	64654350	4.35982	44.11508
chr20	13245453	13245554	13245503	4.35982	44.10482
chr19	35899767	35899868	35899817	4.35982	44.09023
chr15	74818731	74818832	74818781	4.35982	44.08108
chr19	2059991	2060092	2060041	4.35982	44.08091
chr11	130862075	130862176	130862125	4.35982	44.04493
chr10	71851293	71851394	71851343	4.35982	44.03817
chr12	6900007	6900108	6900057	4.35982	44.01426
chr2	10401011	10401112	10401061	4.35982	43.99859
chr11	113875708	113875809	113875758	4.35982	43.97763
chr22	19953778	19953879	19953828	4.35982	43.96574
chr10	119597062	119597163	119597112	4.35982	43.95655
chr6	109382445	109382546	109382495	4.35982	43.94855
chr1	16613514	16613615	16613564	4.35982	43.93986
chr22	36978150	36978251	36978200	4.35982	43.92682
chr1	57280326	57280427	57280376	4.35982	43.92513
chr1	92505138	92505239	92505188	4.35982	43.92269
chr1	222465613	222465714	222465663	4.35982	43.91551
chr5	127517619	127517720	127517669	4.35982	43.90644
chr18	23586914	23587015	23586964	4.35982	43.87146
chr4	6308608	6308709	6308658	4.35982	43.86126
chr14	21511066	21511167	21511116	4.35982	43.8459
chr7	322227	322328	322277	4.35982	43.83432
chr3	49470501	49470602	49470551	4.35982	43.81679
chr6	43076151	43076252	43076201	4.35982	43.8152
chr4	47485190	47485291	47485240	4.35982	43.80912
chr6	37819645	37819746	37819695	4.35982	43.8079
chr12	89526028	89526129	89526078	4.35982	43.79545
chr6	34673686	34673787	34673736	4.35982	43.77887
chr6	41734683	41734784	41734733	4.35982	43.77514
chr20	15062084	15062185	15062134	4.35982	43.76552
chr20	58890939	58891040	58890989	4.35982	43.75912
chr7	2354639	2354740	2354689	4.35982	43.75061
chr6	37102840	37102941	37102890	4.35982	43.7495
chr19	35869764	35869865	35869814	4.35982	43.74735
chr14	54138739	54138840	54138789	4.35982	43.74521
chr18	8704946	8705047	8704996	4.35982	43.74251
chr1	44807384	44807485	44807434	4.35982	43.74129
chr10	97584188	97584289	97584238	4.35982	43.73832
chr22	19718087	19718188	19718137	4.35982	43.73588
chr16	78506029	78506130	78506079	4.35982	43.71294
chr20	46709790	46709891	46709840	4.35982	43.6769
chr14	23058212	23058313	23058262	4.35982	43.67158
chr4	109730034	109730135	109730084	4.35982	43.63859
chr2	28751550	28751651	28751600	4.35982	43.59975
chr4	1580403	1580504	1580453	4.35982	43.59356
chr15	100602353	100602454	100602403	4.35982	43.58894
chr20	3795938	3796039	3795988	4.35982	43.54383
chr18	58671254	58671355	58671304	4.35982	43.53384
chr17	76711052	76711153	76711102	4.35982	43.51335
chr7	90211742	90211843	90211792	4.35982	43.5128
chr2	100780146	100780247	100780196	4.35982	43.50883
chr1	181133777	181133878	181133827	4.35982	43.50657
chr16	4956303	4956404	4956353	4.35982	43.50112
chr19	48635538	48635639	48635588	4.35982	43.48017
chr17	40355113	40355214	40355163	4.35982	43.4795
chr11	119205915	119206016	119205965	4.35982	43.47404
chr19	47920264	47920365	47920314	4.35982	43.47072
chr17	38296974	38297075	38297024	4.35982	43.45934
chr9	6008514	6008615	6008564	4.35982	43.43524
chr19	18522511	18522612	18522561	4.35982	43.42821
chr16	10923370	10923471	10923420	4.35982	43.41416
chr11	34052268	34052369	34052318	4.35982	43.40003
chr1	180935762	180935863	180935812	4.35982	43.38972
chr11	64887989	64888090	64888039	4.35982	43.38384
chr12	29381228	29381329	29381278	4.35982	43.38224
chr11	20111016	20111117	20111066	4.35982	43.37776
chr20	64255477	64255578	64255527	4.35982	43.36717
chr19	13862366	13862467	13862416	4.35982	43.34851
chr10	79054330	79054431	79054380	4.35982	43.31372
chr18	46173993	46174094	46174043	4.35982	43.29187
chr5	43064951	43065052	43065001	4.35982	43.26656
chr6	3251587	3251688	3251637	4.35982	43.26025
chr16	4351470	4351571	4351520	4.35982	43.24324
chr1	2548856	2548957	2548906	4.35982	43.1855
chr10	94545769	94545870	94545819	4.35982	43.17052
chr12	6943815	6943916	6943865	4.35982	43.16346
chr11	47249038	47249139	47249088	4.35982	43.15187
chr19	1905749	1905850	1905799	4.35982	43.14656
chr19	909374	909475	909424	4.35982	43.13992
chr6	28267077	28267178	28267127	4.35982	43.13508
chr11	45918799	45918900	45918849	4.35982	43.13317
chr20	62043225	62043326	62043275	4.35982	43.11734
chr1	161749671	161749772	161749721	4.35982	43.08954
chr17	38840264	38840365	38840314	4.35982	43.08237
chr5	177351686	177351787	177351736	4.35982	43.03645
chr16	10266221	10266322	10266271	4.35982	42.9404
chr19	41323712	41323813	41323762	4.35982	42.93685
chr2	240604437	240604538	240604487	4.35982	42.93106
chr10	75402358	75402459	75402408	4.35982	42.922
chr13	49303787	49303888	49303837	4.35982	42.91005
chr9	136944823	136944924	136944873	4.35982	42.90849
chr16	77212267	77212368	77212317	4.35982	42.89137
chr1	28328977	28329078	28329027	4.35982	42.89011
chr11	1689973	1690074	1690023	4.35982	42.87803
chr1	145281143	145281244	145281193	4.35982	42.84016
chr2	61017176	61017277	61017226	4.35982	42.80856
chr1	88992624	88992725	88992674	4.35982	42.79117
chr8	143597352	143597453	143597402	4.35982	42.76967
chr2	54330688	54330789	54330738	4.35982	42.76556
chr16	88759463	88759564	88759513	4.35982	42.75212
chr22	37454923	37455024	37454973	4.35982	42.74474
chr17	29006001	29006102	29006051	4.35982	42.73799
chrX	24025267	24025368	24025317	4.35982	42.70883
chr19	40417171	40417272	40417221	4.35982	42.68349
chr16	21188816	21188917	21188866	4.35982	42.68308
chr17	76398181	76398282	76398231	4.35982	42.6708
chr17	50540166	50540267	50540216	4.35982	42.64907
chr19	47113776	47113877	47113826	4.35982	42.62072
chr13	41194561	41194662	41194611	4.35982	42.61697
chr19	952678	952779	952728	4.35982	42.61679
chr13	30408418	30408519	30408468	4.35982	42.58855
chr15	48332137	48332238	48332187	4.35982	42.58016
chr6	3840533	3840634	3840583	4.35982	42.57684
chr18	74147797	74147898	74147847	4.35982	42.54378
chr19	46300981	46301082	46301031	4.35982	42.53389
chr20	62804772	62804873	62804822	4.35982	42.51256
chr6	32048349	32048450	32048399	4.35982	42.48177
chr17	56978071	56978172	56978121	4.35982	42.46547
chr14	20305945	20306046	20305995	4.35982	42.44243
chr16	24846016	24846117	24846066	4.35982	42.4414
chr3	58008200	58008301	58008250	4.35982	42.42546
chr20	16574884	16574985	16574934	4.35982	42.41212
chr19	506811	506912	506861	4.35982	42.37833
chr16	88488606	88488707	88488656	4.35982	42.35223
chr6	44001450	44001551	44001500	4.35982	42.35117
chr7	16646219	16646320	16646269	4.35982	42.32211
chr2	99337243	99337344	99337293	4.35982	42.31651
chr22	50526951	50527052	50527001	4.35982	42.30872
chr14	34461681	34461782	34461731	4.35982	42.30439
chr12	53493157	53493258	53493207	4.35982	42.30338
chr3	135965538	135965639	135965588	4.35982	42.2975
chr7	30284868	30284969	30284918	4.35982	42.28523
chr12	6924411	6924512	6924461	4.35982	42.28226
chr15	91694998	91695099	91695048	4.35982	42.27553
chr6	117481453	117481554	117481503	4.35982	42.27048
chr1	248826634	248826735	248826684	4.35982	42.26016
chr17	75754658	75754759	75754708	4.35982	42.24957
chr14	24242200	24242301	24242250	4.35982	42.24217
chr17	79986844	79986945	79986894	4.35982	42.22672
chr8	97208228	97208329	97208278	4.35982	42.22406
chr12	11171149	11171250	11171199	4.35982	42.21654
chr10	988426	988527	988476	4.35982	42.20299
chr17	81044055	81044156	81044105	4.35982	42.19759
chr12	100200004	100200105	100200054	4.35982	42.1872
chr17	78558443	78558544	78558493	4.35982	42.18388
chr10	37976353	37976454	37976403	4.35982	42.16594
chr1	10032644	10032745	10032694	4.35982	42.14772
chr11	67507844	67507945	67507894	4.35982	42.12088
chr16	84648199	84648300	84648249	4.35982	42.11869
chr17	53924636	53924737	53924686	4.35982	42.11827
chr5	112922358	112922459	112922408	4.35982	42.115
chr17	42833121	42833222	42833171	4.35982	42.1131
chr5	142360951	142361052	142361001	4.35982	42.10732
chr9	137551805	137551906	137551855	4.35982	42.10092
chr9	19161863	19161964	19161913	4.35982	42.0945
chr7	1369185	1369286	1369235	4.35982	42.0942
chr1	40097218	40097319	40097268	4.35982	42.08524
chr4	108650305	108650406	108650355	4.35982	42.08124
chr6	119261392	119261493	119261442	4.35982	42.06408
chr5	122774883	122774984	122774933	4.35982	42.05504
chr17	76510985	76511086	76511035	4.35982	42.0413
chr20	9838990	9839091	9839040	4.35982	42.04065
chr1	92080432	92080533	92080482	4.35982	41.99698
chr2	222734007	222734108	222734057	4.35982	41.97536
chr12	56230643	56230744	56230693	4.35982	41.93915
chr8	140626338	140626439	140626388	4.35982	41.93625
chr2	226031204	226031305	226031254	4.35982	41.92335
chr17	19369226	19369327	19369276	4.35982	41.91866
chr20	36887329	36887430	36887379	4.35982	41.89732
chr2	158120291	158120392	158120341	4.35982	41.89428
chr6	82247282	82247383	82247332	4.35982	41.89404
chr16	30699100	30699201	30699150	4.35982	41.89057
chr6	30722743	30722844	30722793	4.35982	41.88755
chr10	35336348	35336449	35336398	4.35982	41.87446
chr10	96130489	96130590	96130539	4.35982	41.86689
chr9	129597019	129597120	129597069	4.35982	41.86304
chr16	73070668	73070769	73070718	4.35982	41.85943
chr9	122213831	122213932	122213881	4.35982	41.85114
chr16	15591086	15591187	15591136	4.35982	41.84431
chr17	76383144	76383245	76383194	4.35982	41.84354
chr19	1205711	1205812	1205761	4.35982	41.83615
chr17	44628868	44628969	44628918	4.35982	41.83489
chr2	200812500	200812601	200812550	4.35982	41.82548
chr5	172771192	172771293	172771242	4.35982	41.81466
chr2	96508126	96508227	96508176	4.35982	41.80991
chr14	49586514	49586615	49586564	4.35982	41.78946
chr7	101602533	101602634	101602583	4.35982	41.75811
chrX	71532943	71533044	71532993	4.35982	41.75145
chr14	77800328	77800429	77800378	4.35982	41.74753
chr12	89524803	89524904	89524853	4.35982	41.70436
chr15	40106664	40106765	40106714	4.35982	41.70356
chr22	45241037	45241138	45241087	4.35982	41.67295
chr10	34121371	34121472	34121421	4.35982	41.66593
chr1	118963780	118963881	118963830	4.35982	41.66274
chr5	16936370	16936471	16936420	4.35982	41.63453
chr6	44127398	44127499	44127448	4.35982	41.62848
chr17	76527731	76527832	76527781	4.35982	41.59999
chr11	74462179	74462280	74462229	4.35982	41.59834
chr15	64460466	64460567	64460516	4.35982	41.59779
chr20	13243964	13244065	13244014	4.35982	41.58966
chr8	143547352	143547453	143547402	4.35982	41.5798
chr9	129884567	129884668	129884617	4.35982	41.57606
chr1	24909696	24909797	24909746	4.35982	41.55329
chr19	33064805	33064906	33064855	4.35982	41.5142
chr22	20564427	20564528	20564477	4.35982	41.49947
chr7	135977474	135977575	135977524	4.35982	41.49394
chr10	92387418	92387519	92387468	4.35982	41.49137
chr15	34224933	34225034	34224983	4.35982	41.46392
chr1	52842702	52842803	52842752	4.35982	41.457
chr22	24593154	24593255	24593204	4.35982	41.45499
chr14	21476576	21476677	21476626	4.35982	41.43583
chr1	53945595	53945696	53945645	4.35982	41.41199
chr11	61769585	61769686	61769635	4.35982	41.40582
chr7	76303567	76303668	76303617	4.35982	41.40124
chr8	28386184	28386285	28386234	4.35982	41.37081
chr21	43269617	43269718	43269667	4.35982	41.35733
chr7	140049347	140049448	140049397	4.35982	41.34816
chr8	11589582	11589683	11589632	4.35982	41.34658
chr2	196068399	196068500	196068449	4.35982	41.34567
chr7	98421116	98421217	98421166	4.35982	41.31886
chr16	85316516	85316617	85316566	4.35982	41.3101
chr19	19225283	19225384	19225333	4.35982	41.30678
chr17	73308342	73308443	73308392	4.35982	41.30603
chr9	136626811	136626912	136626861	4.35982	41.30299
chr5	69332789	69332890	69332839	4.35982	41.30236
chr16	75149017	75149118	75149067	4.35982	41.28647
chr12	120195437	120195538	120195487	4.35982	41.28239
chr1	152048099	152048200	152048149	4.35982	41.27596
chr20	64056079	64056180	64056129	4.35982	41.25854
chr16	68264714	68264815	68264764	4.35982	41.24939
chr18	11689123	11689224	11689173	4.35982	41.23762
chr20	5153082	5153183	5153132	4.35982	41.23182
chr16	14529239	14529340	14529289	4.35982	41.23063
chr20	4760714	4760815	4760764	4.35982	41.2113
chr18	50287680	50287781	50287730	4.35982	41.19843
chr15	69018040	69018141	69018090	4.35982	41.19834
chr11	1842637	1842738	1842687	4.35982	41.1906
chr17	44385504	44385605	44385554	4.35982	41.1896
chr17	50345884	50345985	50345934	4.35982	41.1875
chr17	65561592	65561693	65561642	4.35982	41.18112
chr11	19712665	19712766	19712715	4.35982	41.15605
chr2	159615492	159615593	159615542	4.35982	41.15163
chr4	39044621	39044722	39044671	4.35982	41.14712
chr12	45215918	45216019	45215968	4.35982	41.13558
chr11	73307974	73308075	73308024	4.35982	41.13169
chr16	68258153	68258254	68258203	4.35982	41.1263
chr12	57459271	57459372	57459321	4.35982	41.11756
chr5	138753056	138753157	138753106	4.35982	41.10019
chr1	247118968	247119069	247119018	4.35982	41.09719
chr12	50504881	50504982	50504931	4.35982	41.09267
chr11	61577866	61577967	61577916	4.35982	41.08072
chr22	29306268	29306369	29306318	4.35982	41.07548
chr17	42824271	42824372	42824321	4.35982	41.07522
chr14	23639246	23639347	23639296	4.35982	41.06515
chr21	17819401	17819502	17819451	4.35982	41.05096
chr19	18224756	18224857	18224806	4.35982	41.04507
chr19	18438159	18438260	18438209	4.35982	41.0251
chr14	23638959	23639060	23639009	4.35982	41.01918
chr7	134432534	134432635	134432584	4.35982	41.01086
chr11	69641124	69641225	69641174	4.35982	41.00738
chr6	33428466	33428567	33428516	4.35982	40.9984
chr16	71723091	71723192	71723141	4.35982	40.99526
chr19	661102	661203	661152	4.35982	40.99497
chr21	41322614	41322715	41322664	4.35982	40.99368
chr18	36187407	36187508	36187457	4.35982	40.97423
chr16	84096758	84096859	84096808	4.35982	40.9724
chr7	4792200	4792301	4792250	4.35982	40.96927
chr7	29141066	29141167	29141116	4.35982	40.96886
chr3	171045562	171045663	171045612	4.35982	40.95647
chr7	98281319	98281420	98281369	4.35982	40.94504
chr6	166957356	166957457	166957406	4.35982	40.94205
chr7	99143545	99143646	99143595	4.35982	40.93147
chr16	31443141	31443242	31443191	4.35982	40.92911
chr16	67416457	67416558	67416507	4.35982	40.91857
chr9	127569261	127569362	127569311	4.35982	40.91509
chr14	103889764	103889865	103889814	4.35982	40.89608
chr7	44082396	44082497	44082446	4.35982	40.87232
chr3	33798470	33798571	33798520	4.35982	40.87073
chr11	66222837	66222938	66222887	4.35982	40.86436
chr19	13846683	13846784	13846733	4.35982	40.86411
chr6	2515139	2515240	2515189	4.35982	40.8554
chr2	87076417	87076518	87076467	4.35982	40.85496
chr6	32838789	32838890	32838839	4.35982	40.84635
chr10	96090234	96090335	96090284	4.35982	40.83757
chr21	35051420	35051521	35051470	4.35982	40.83657
chr19	45671088	45671189	45671138	4.35982	40.8294
chr16	2223350	2223451	2223400	4.35982	40.80925
chr16	67396346	67396447	67396396	4.35982	40.80441
chr2	28391755	28391856	28391805	4.35982	40.80153
chr22	39152608	39152709	39152658	4.35982	40.76265
chr22	43388465	43388566	43388515	4.35982	40.71582
chr11	111879356	111879457	111879406	4.35982	40.71256
chr2	135530518	135530619	135530568	4.35982	40.70207
chr1	206935618	206935719	206935668	4.35982	40.70036
chr16	21936964	21937065	21937014	4.35982	40.69812
chr1	90851581	90851682	90851631	4.35982	40.69642
chr15	74725499	74725600	74725549	4.35982	40.68757
chr20	3711023	3711124	3711073	4.35982	40.68267
chr1	16146494	16146595	16146544	4.35982	40.63878
chr2	46915873	46915974	46915923	4.35982	40.63854
chr20	2947592	2947693	2947642	4.35982	40.63523
chr19	10195036	10195137	10195086	4.35982	40.63076
chr17	50140043	50140144	50140093	4.35982	40.62877
chr14	104689332	104689433	104689382	4.35982	40.61731
chr6	157022056	157022157	157022106	4.35982	40.61392
chr6	44387768	44387869	44387818	4.35982	40.61071
chr1	3776103	3776204	3776153	4.35982	40.61057
chr7	23471236	23471337	23471286	4.35982	40.60714
chr9	35906062	35906163	35906112	4.35982	40.59773
chr19	44924378	44924479	44924428	4.35982	40.59585
chr17	58659247	58659348	58659297	4.35982	40.58635
chr11	75814799	75814900	75814849	4.35982	40.57041
chr16	81481497	81481598	81481547	4.35982	40.56657
chr2	70919946	70920047	70919996	4.35982	40.5626
chr14	25035279	25035380	25035329	4.35982	40.54851
chr17	57672040	57672141	57672090	4.35982	40.52781
chr8	141234791	141234892	141234841	4.35982	40.5047
chr20	653359	653460	653409	4.35982	40.4937
chr1	186375327	186375428	186375377	4.35982	40.49346
chr16	56332817	56332918	56332867	4.35982	40.48454
chr4	102345544	102345645	102345594	4.35982	40.48225
chr3	69080324	69080425	69080374	4.35982	40.47987
chr17	73192694	73192795	73192744	4.35982	40.46244
chr9	6008292	6008393	6008342	4.35982	40.4604
chr20	44428613	44428714	44428663	4.35982	40.45878
chr11	36594368	36594469	36594418	4.35982	40.45244
chr6	158322782	158322883	158322832	4.35982	40.45039
chr20	13785398	13785499	13785448	4.35982	40.43826
chrX	48737655	48737756	48737705	4.35982	40.43052
chr9	92293820	92293921	92293870	4.35982	40.43017
chr10	72272988	72273089	72273038	4.35982	40.41657
chr7	149195436	149195537	149195486	4.35982	40.41647
chr1	37947034	37947135	37947084	4.35982	40.41522
chr22	50530384	50530485	50530434	4.35982	40.41291
chrX	21839537	21839638	21839587	4.35982	40.40807
chr4	89681382	89681483	89681432	4.35982	40.39022
chr20	44355622	44355723	44355672	4.35982	40.37309
chr17	19508113	19508214	19508163	4.35982	40.35048
chr14	24231702	24231803	24231752	4.35982	40.32309
chr6	42726711	42726812	42726761	4.35982	40.31662
chr19	44800601	44800702	44800651	4.35982	40.30857
chr6	42960617	42960718	42960667	4.35982	40.28979
chr17	5420094	5420195	5420144	4.35982	40.2698
chr10	104353668	104353769	104353718	4.35982	40.26602
chr6	21593663	21593764	21593713	4.35982	40.22975
chr3	169966713	169966814	169966763	4.35982	40.22189
chr1	145465691	145465792	145465741	4.35982	40.21212
chr20	63231034	63231135	63231084	4.35982	40.20637
chr3	183099590	183099691	183099640	4.35982	40.20322
chr16	3021010	3021111	3021060	4.35982	40.19891
chr5	112707514	112707615	112707564	4.35982	40.19763
chr19	50466083	50466184	50466133	4.35982	40.19466
chr10	5623212	5623313	5623262	4.35982	40.18919
chr9	92325345	92325446	92325395	4.35982	40.18897
chr21	39349563	39349664	39349613	4.35982	40.17266
chr9	112379806	112379907	112379856	4.35982	40.1719
chr17	82679681	82679782	82679731	4.35982	40.162
chr17	4708576	4708677	4708626	4.35982	40.16179
chr20	41317145	41317246	41317195	4.35982	40.15996
chr11	76860646	76860747	76860696	4.35982	40.15759
chr16	12212218	12212319	12212268	4.35982	40.12988
chr4	184549227	184549328	184549277	4.35982	40.11369
chr14	23551799	23551900	23551849	4.35982	40.11267
chr11	61429422	61429523	61429472	4.35982	40.10994
chr5	140107625	140107726	140107675	4.35982	40.10854
chr17	31859355	31859456	31859405	4.35982	40.1036
chr3	48241085	48241186	48241135	4.35982	40.10253
chr19	55166107	55166208	55166157	4.35982	40.09866
chrX	106726567	106726668	106726617	4.35982	40.09306
chr19	50234549	50234650	50234599	4.35982	40.07639
chr15	45023067	45023168	45023117	4.35982	40.07127
chr7	151028754	151028855	151028804	4.35982	40.06681
chr6	8064471	8064572	8064521	4.35982	40.06339
chr19	40232608	40232709	40232658	4.35982	40.06205
chr2	215435994	215436095	215436044	4.35982	40.04332
chr6	3752076	3752177	3752126	4.35982	40.04252
chr14	39024284	39024385	39024334	4.35982	40.04159
chr6	32969296	32969397	32969346	4.35982	40.03343
chr20	4085383	4085484	4085433	4.35982	40.02755
chrX	2691117	2691218	2691167	4.35982	40.02434
chr1	116139204	116139305	116139254	4.35982	40.0195
chr20	47233531	47233632	47233581	4.35982	40.01067
chr17	8186794	8186895	8186844	4.35982	40.00199
chr6	2876462	2876563	2876512	4.35982	39.99257
chr17	82330569	82330670	82330619	4.35982	39.98712
chr14	68578028	68578129	68578078	4.35982	39.98542
chr11	65551029	65551130	65551079	4.35982	39.97478
chr2	85243825	85243926	85243875	4.35982	39.96026
chr12	50103910	50104011	50103960	4.35982	39.95132
chr1	207152930	207153031	207152980	4.35982	39.94588
chr19	7831690	7831791	7831740	4.35982	39.931
chr3	186097936	186098037	186097986	4.35982	39.92783
chr11	9573338	9573439	9573388	4.35982	39.92348
chr16	15550933	15551034	15550983	4.35982	39.91466
chr2	172102895	172102996	172102945	4.35982	39.90153
chr3	4467195	4467296	4467245	4.35982	39.88363
chr8	144826742	144826843	144826792	4.35982	39.88091
chr16	67928633	67928734	67928683	4.35982	39.87502
chr1	26225340	26225441	26225390	4.35982	39.84705
chr10	21497265	21497366	21497315	4.35982	39.8434
chr11	9569377	9569478	9569427	4.35982	39.83812
chr19	45444407	45444508	45444457	4.35982	39.83435
chr11	10293680	10293781	10293730	4.35982	39.80932
chr17	43368093	43368194	43368143	4.35982	39.80649
chr6	4136025	4136126	4136075	4.35982	39.77275
chrY	12904772	12904873	12904822	4.35982	39.77048
chr12	120430577	120430678	120430627	4.35982	39.76403
chr2	229922247	229922348	229922297	4.35982	39.75799
chr3	38024490	38024591	38024540	4.35982	39.75726
chr6	73567169	73567270	73567219	4.35982	39.74972
chr2	9142789	9142890	9142839	4.35982	39.74829
chr5	181243756	181243857	181243806	4.35982	39.74466
chr1	1013395	1013496	1013445	4.35982	39.73213
chr4	183444477	183444578	183444527	4.35982	39.71931
chr8	143952817	143952918	143952867	4.35982	39.6986
chr2	131105236	131105337	131105286	4.35982	39.65979
chr22	42615375	42615476	42615425	4.35982	39.65274
chr16	83807767	83807868	83807817	4.35982	39.65081
chr14	39266557	39266658	39266607	4.35982	39.65003
chr17	42536153	42536254	42536203	4.35982	39.64952
chr17	38677158	38677259	38677208	4.35982	39.62831
chr19	4909382	4909483	4909432	4.35982	39.62556
chr1	17580009	17580110	17580059	4.35982	39.60273
chr3	9204316	9204417	9204366	4.35982	39.59314
chr8	144502837	144502938	144502887	4.35982	39.5732
chr19	5954867	5954968	5954917	4.35982	39.5718
chr3	30082045	30082146	30082095	4.35982	39.57018
chr2	219207182	219207283	219207232	4.35982	39.56556
chr14	24090601	24090702	24090651	4.35982	39.54698
chr20	37178162	37178263	37178212	4.35982	39.54498
chr6	43263593	43263694	43263643	4.35982	39.53907
chr16	11207801	11207902	11207851	4.35982	39.53436
chr14	104725571	104725672	104725621	4.35982	39.53062
chr16	1794414	1794515	1794464	4.35982	39.51848
chr17	74852532	74852633	74852582	4.35982	39.50927
chr16	84014052	84014153	84014102	4.35982	39.49008
chr19	3065789	3065890	3065839	4.35982	39.48934
chr22	50628269	50628370	50628319	4.35982	39.47806
chr7	22854284	22854385	22854334	4.35982	39.47004
chr19	54464829	54464930	54464879	4.35982	39.45506
chr3	171810554	171810655	171810604	4.35982	39.40806
chr10	123154060	123154161	123154110	4.35982	39.39495
chr1	94121486	94121587	94121536	4.35982	39.37331
chr6	34249183	34249284	34249233	4.35982	39.36872
chr22	37023897	37023998	37023947	4.35982	39.36438
chrX	111681131	111681232	111681181	4.35982	39.35079
chr19	34404225	34404326	34404275	4.35982	39.34828
chr1	157045838	157045939	157045888	4.35982	39.34502
chr2	3605631	3605732	3605681	4.35982	39.33999
chr6	43174338	43174439	43174388	4.35982	39.33839
chr14	55051991	55052092	55052041	4.35982	39.31816
chr11	9364475	9364576	9364525	4.35982	39.31657
chr16	88505547	88505648	88505597	4.35982	39.30524
chrX	104156715	104156816	104156765	4.35982	39.29397
chr17	353105	353206	353155	4.35982	39.29343
chr17	77450469	77450570	77450519	4.35982	39.27753
chr1	155084850	155084951	155084900	4.35982	39.26527
chr6	36441560	36441661	36441610	4.35982	39.26462
chr3	49018367	49018468	49018417	4.35982	39.26352
chr3	49723881	49723982	49723931	4.35982	39.2635
chr20	23621019	23621120	23621069	4.35982	39.26339
chr7	55366259	55366360	55366309	4.35982	39.25089
chr19	13277226	13277327	13277276	4.35982	39.24322
chr2	238127334	238127435	238127384	4.35982	39.23233
chr6	30219302	30219403	30219352	4.35982	39.22701
chr10	61903247	61903348	61903297	4.35982	39.22452
chr3	125520255	125520356	125520305	4.35982	39.22409
chr3	113019618	113019719	113019668	4.35982	39.21998
chr19	55647926	55648027	55647976	4.35982	39.21744
chr7	149662711	149662812	149662761	4.35982	39.21286
chr1	12478215	12478316	12478265	4.35982	39.20318
chr12	26769298	26769399	26769348	4.35982	39.18795
chr1	1433282	1433383	1433332	4.35982	39.16841
chr19	13731649	13731750	13731699	4.35982	39.1597
chr1	32893000	32893101	32893050	4.35982	39.15803
chr6	36096169	36096270	36096219	4.35982	39.14142
chr19	48169597	48169698	48169647	4.35982	39.11983
