chrom	start	end	summit	qval	signal
chr16	18984059	18984160	18984109	2.83544	53.92654
chr7	104983918	104984019	104983968	2.83552	53.91143
chr1	100133095	100133196	100133145	2.83586	53.87061
chr20	20052639	20052740	20052689	2.83603	53.84813
chr2	219308290	219308391	219308340	2.83611	53.8364
chr16	81403891	81403992	81403941	2.83628	53.79829
chr14	35385284	35385385	35385334	2.83637	53.79502
chr19	21397209	21397310	21397259	2.83729	53.7557
chr10	119892679	119892780	119892729	2.83738	53.7275
chr15	40582910	40583011	40582960	2.83746	53.7166
chr19	756349	756450	756399	2.83755	53.71055
chr2	64988639	64988740	64988689	2.83763	53.70693
chr3	134486092	134486193	134486142	2.8378	53.69656
chr16	28211973	28212074	28212023	2.83805	53.6731
chr21	44985006	44985107	44985056	2.8383	53.61531
chr9	114078145	114078246	114078195	2.83839	53.61267
chr20	58293564	58293665	58293614	2.83923	53.54718
chr17	79294655	79294756	79294705	2.83931	53.54689
chr16	30651393	30651494	30651443	2.83939	53.52099
chr2	55282094	55282195	55282144	2.83973	53.50382
chr7	39951547	39951648	39951597	2.83981	53.49439
chr8	142727490	142727591	142727540	2.8399	53.43766
chr6	10747541	10747642	10747591	2.83998	53.43132
chrX	131830688	131830789	131830738	2.84057	53.33772
chr17	80036269	80036370	80036319	2.8409	53.29387
chr1	9128641	9128742	9128691	2.84107	53.28811
chr17	50087828	50087929	50087878	2.84123	53.28468
chr6	2998687	2998788	2998737	2.84198	53.19764
chr19	49817750	49817851	49817800	2.84215	53.18648
chr6	44237389	44237490	44237439	2.84223	53.18445
chr17	57085557	57085658	57085607	2.84232	53.15969
chr21	29019386	29019487	29019436	2.78838	53.08679
chr17	28720153	28720254	28720203	2.78904	53.05368
chr7	127585429	127585530	127585479	2.78921	53.03907
chr12	56222153	56222254	56222203	2.78954	53.0145
chr2	37231802	37231903	37231852	2.78962	53.00641
chr19	9621197	9621298	9621247	2.78971	52.97155
chr5	179821240	179821341	179821290	2.79004	52.94053
chrX	107206486	107206587	107206536	2.7902	52.91421
chr20	32743341	32743442	32743391	2.74198	52.89836
chr17	68205516	68205617	68205566	2.74206	52.89526
chr7	25857139	25857240	25857189	2.74231	52.88021
chr2	27663616	27663717	27663666	2.69918	52.81876
chr6	36678777	36678878	36678827	2.69951	52.78094
chr16	57372796	57372897	57372846	2.69984	52.75473
chr18	68714849	68714950	68714899	2.70025	52.71291
chr20	47357489	47357590	47357539	2.70033	52.7129
chr7	116210428	116210529	116210478	2.70083	52.67561
chr8	80820854	80820955	80820904	2.66198	52.60984
chr14	63728185	63728286	63728235	2.66206	52.60917
chr20	56360115	56360216	56360165	2.66255	52.52457
chr2	218397918	218398019	218397968	2.6628	52.50723
chr7	29563683	29563784	29563733	2.66296	52.49305
chr9	38069840	38069941	38069890	2.66337	52.39717
chr20	3209683	3209784	3209733	2.66354	52.39242
chr19	2252635	2252736	2252685	2.6637	52.3777
chr2	74483202	74483303	74483252	2.66411	52.34077
chr2	127438332	127438433	127438382	2.66427	52.31621
chr17	50151155	50151256	50151205	2.66468	52.25908
chr16	30036669	30036770	30036719	2.66476	52.25552
chr6	113857223	113857324	113857273	2.66485	52.25212
chr1	23800570	23800671	23800620	2.66493	52.25182
chr7	102363735	102363836	102363785	2.6655	52.19416
chr19	6516323	6516424	6516373	2.66599	52.14891
chr3	186593969	186594070	186594019	2.66623	52.13217
chr17	42780209	42780310	42780259	2.66631	52.12548
chr21	33642406	33642507	33642456	2.6668	52.02959
chr11	58900928	58901029	58900978	2.66697	52.0183
chr19	41397699	41397800	41397749	2.66705	52.01577
chr1	6199340	6199441	6199390	2.66713	51.99614
chr20	32779697	32779798	32779747	2.66721	51.99504
chr2	241149638	241149739	241149688	2.6677	51.96392
chr4	177442188	177442289	177442238	2.66802	51.95158
chr2	11682476	11682577	11682526	2.66826	51.93161
chr2	46461787	46461888	46461837	2.66835	51.92396
chr21	43728588	43728689	43728638	2.66843	51.91457
chrX	135344088	135344189	135344138	2.66859	51.90614
chr14	52069074	52069175	52069124	2.66867	51.90215
chr15	59689276	59689377	59689326	2.66875	51.87569
chr19	35740788	35740889	35740838	2.66883	51.85495
chr6	44156737	44156838	44156787	2.66899	51.83361
chr1	155050735	155050836	155050785	2.66907	51.82867
chr1	236065030	236065131	236065080	2.66916	51.8237
chr1	54775294	54775395	54775344	2.66932	51.81411
chr2	233059956	233060057	233060006	2.6694	51.81263
chr2	64989276	64989377	64989326	2.66948	51.79509
chr17	44708683	44708784	44708733	2.66964	51.74151
chr2	38750793	38750894	38750843	2.66988	51.73056
chr6	49787308	49787409	49787358	2.66996	51.72622
chr2	12716687	12716788	12716737	2.67004	51.72489
chr6	28866473	28866574	28866523	2.67029	51.71181
chr16	83949187	83949288	83949237	2.63448	51.61007
chr10	21495619	21495720	21495669	2.63456	51.60623
chr2	233251774	233251875	233251824	2.63464	51.60376
chr6	108559464	108559565	108559514	2.6348	51.60238
chr1	224929803	224929904	224929853	2.6352	51.56802
chr17	68456832	68456933	68456882	2.63577	51.52591
chr1	63593647	63593748	63593697	2.63593	51.51945
chr17	75309019	75309120	75309069	2.63649	51.46982
chr20	57578212	57578313	57578262	2.63681	51.45883
chr13	95677173	95677274	95677223	2.63697	51.42824
chr17	60601239	60601340	60601289	2.63761	51.37132
chr19	35596537	35596638	35596587	2.63777	51.36404
chr20	34704851	34704952	34704901	2.63785	51.35525
chr20	50189567	50189668	50189617	2.63817	51.30398
chr7	150323454	150323555	150323504	2.63825	51.29503
chr8	145052732	145052833	145052782	2.63841	51.28808
chr17	79831975	79832076	79832025	2.63849	51.28715
chr16	18983842	18983943	18983892	2.63865	51.2584
chr2	101697055	101697156	101697105	2.63873	51.25487
chr20	34302923	34303024	34302973	2.63881	51.25198
chr19	17226628	17226729	17226678	2.63897	51.24851
chr14	20333228	20333329	20333278	2.63937	51.1968
chr8	144509709	144509810	144509759	2.63953	51.15534
chr4	2008839	2008940	2008889	2.63961	51.1526
chr5	112861387	112861488	112861437	2.64024	51.04436
chr8	28889942	28890043	28889992	2.64032	51.04186
chr5	10316238	10316339	10316288	2.6404	51.02436
chr12	105236195	105236296	105236245	2.6408	50.96349
chr6	43369353	43369454	43369403	2.64183	50.87876
chr16	48385631	48385732	48385681	2.64215	50.8261
chr8	141380965	141381066	141381015	2.64231	50.8124
chr20	50456601	50456702	50456651	2.64239	50.80878
chr11	83285671	83285772	83285721	2.64254	50.78902
chr11	65833782	65833883	65833832	2.64262	50.78454
chr7	157691061	157691162	157691111	2.6427	50.78452
chr2	217789949	217790050	217789999	2.64278	50.77324
chr1	15976068	15976169	15976118	2.64286	50.7716
chr20	25585235	25585336	25585285	2.64318	50.68446
chr8	27479238	27479339	27479288	2.64333	50.67942
chr1	202085752	202085853	202085802	2.64349	50.6686
chr20	13785113	13785214	13785163	2.6442	50.60569
chr20	62303645	62303746	62303695	2.64428	50.60532
chr1	42380943	42381044	42380993	2.64436	50.59927
chr8	125485968	125486069	125486018	2.64444	50.57553
chr6	27807775	27807876	27807825	2.64452	50.54899
chr3	185586030	185586131	185586080	2.64475	50.52583
chr9	132406763	132406864	132406813	2.64483	50.50949
chr1	20732486	20732587	20732536	2.64499	50.49858
chr16	8797921	8798022	8797971	2.64507	50.4968
chr22	50250901	50251002	50250951	2.64523	50.46331
chr10	12195827	12195928	12195877	2.6453	50.46063
chr17	7234416	7234517	7234466	2.64578	50.42464
chr16	588472	588573	588522	2.64585	50.39898
chr8	100158198	100158299	100158248	2.64609	50.38118
chr8	6708289	6708390	6708339	2.64625	50.37847
chr21	43659663	43659764	43659713	2.64711	50.17075
chr6	34527557	34527658	34527607	2.64742	50.13505
chr2	181803922	181804023	181803972	2.6475	50.13099
chr1	36150851	36150952	36150901	2.64758	50.12987
chr7	975273	975374	975323	2.64773	50.10841
chr2	219160447	219160548	219160497	2.64781	50.10619
chr6	30061012	30061113	30061062	2.64789	50.10392
chr16	68760884	68760985	68760934	2.64797	50.09999
chr10	68471799	68471900	68471849	2.64836	50.07667
chr1	204516693	204516794	204516743	2.64852	50.05111
chr2	241552162	241552263	241552212	2.64867	50.00793
chr2	27212377	27212478	27212427	2.64883	49.96795
chr17	79840114	79840215	79840164	2.64891	49.95344
chr10	31928995	31929096	31929045	2.64898	49.91974
chr20	46090029	46090130	46090079	2.64922	49.89317
chr17	75182861	75182962	75182911	2.64937	49.88627
chr20	833878	833979	833928	2.64953	49.8663
chr4	51844769	51844870	51844819	2.64969	49.84902
chr17	51260148	51260249	51260198	2.64984	49.83153
chr20	44410891	44410992	44410941	2.65031	49.80068
chr8	120445330	120445431	120445380	2.65046	49.78828
chr1	154936395	154936496	154936445	2.65054	49.78788
chr11	65117572	65117673	65117622	2.65062	49.78739
chr20	50344536	50344637	50344586	2.6507	49.78645
chr14	33950684	33950785	33950734	2.65077	49.78372
chr17	42980883	42980984	42980933	2.65085	49.7802
chr20	33993911	33994012	33993961	2.65101	49.77882
chr19	2575965	2576066	2576015	2.65116	49.76628
chr1	20786515	20786616	20786565	2.65124	49.76098
chr16	58684538	58684639	58684588	2.65139	49.75197
chr20	17505414	17505515	17505464	2.65147	49.74978
chr16	53511629	53511730	53511679	2.65155	49.74522
chr9	137230168	137230269	137230218	2.65178	49.70856
chr2	219552235	219552336	219552285	2.61898	49.62859
chr20	62970441	62970542	62970491	2.61905	49.62819
chr2	62570505	62570606	62570555	2.61929	49.59249
chr19	55216961	55217062	55217011	2.61936	49.58544
chr2	219552535	219552636	219552585	2.61952	49.55184
chr17	81253424	81253525	81253474	2.6196	49.54639
chr19	55341426	55341527	55341476	2.61983	49.5248
chr6	27810074	27810175	27810124	2.6199	49.51396
chr20	36460808	36460909	36460858	2.61998	49.5051
chr17	82303627	82303728	82303677	2.62029	49.47778
chr18	32018899	32019000	32018949	2.58933	49.47311
chr8	22999367	22999468	22999417	2.58964	49.4374
chr14	21070392	21070493	21070442	2.58972	49.42246
chr1	246931819	246931920	246931869	2.59003	49.36007
chr9	137618574	137618675	137618624	2.5901	49.34445
chr2	112054277	112054378	112054327	2.59033	49.31044
chr16	2251800	2251901	2251850	2.59049	49.25858
chr9	104094327	104094428	104094377	2.59072	49.24965
chr19	10271206	10271307	10271256	2.5908	49.24884
chr9	135994046	135994147	135994096	2.59087	49.24711
chr1	151399455	151399556	151399505	2.59141	49.21535
chr5	173329810	173329911	173329860	2.59149	49.20717
chr18	58539108	58539209	58539158	2.59156	49.19691
chr20	53217119	53217220	53217169	2.59225	49.11107
chr9	109478121	109478222	109478171	2.59233	49.11035
chr19	49593483	49593584	49593533	2.59241	49.10381
chrX	54530032	54530133	54530082	2.59264	49.09531
chr19	11382909	11383010	11382959	2.59294	49.04184
chr14	60724295	60724396	60724345	2.59302	49.04108
chr17	7394896	7394997	7394946	2.56444	48.994
chr3	49429304	49429405	49429354	2.53774	48.95867
chr14	23562262	23562363	23562312	2.53782	48.95121
chr7	73603497	73603598	73603547	2.53835	48.8847
chr19	49435286	49435387	49435336	2.53843	48.88228
chr17	7584001	7584102	7584051	2.53858	48.85759
chr5	142025078	142025179	142025128	2.53873	48.84924
chr1	6447914	6448015	6447964	2.53881	48.84378
chr17	4710507	4710608	4710557	2.53889	48.84377
chr16	77236174	77236275	77236224	2.53896	48.8383
chr3	172711079	172711180	172711129	2.53904	48.83782
chr19	55209812	55209913	55209862	2.53911	48.8376
chr10	102450277	102450378	102450327	2.53934	48.79843
chr20	44401572	44401673	44401622	2.53957	48.79538
chr2	67397459	67397560	67397509	2.53965	48.79369
chr8	17577469	17577570	17577519	2.51462	48.75203
chr16	18957278	18957379	18957328	2.5147	48.7448
chr17	43388671	43388772	43388721	2.51478	48.74345
chr16	89816922	89817023	89816972	2.51515	48.71623
chr12	57846819	57846920	57846869	2.51523	48.7104
chr14	104705493	104705594	104705543	2.51568	48.62228
chr2	61471418	61471519	61471468	2.51606	48.59627
chr14	49634626	49634727	49634676	2.51621	48.57377
chrX	47623848	47623949	47623898	2.51644	48.54125
chr15	74937940	74938041	74937990	2.51652	48.52691
chr22	21629474	21629575	21629524	2.51659	48.52565
chr19	35745368	35745469	35745418	2.51667	48.52155
chr16	30985810	30985911	30985860	2.51682	48.51364
chr17	16438670	16438771	16438720	2.51689	48.51127
chr17	7843819	7843920	7843869	2.51697	48.50592
chr1	156020909	156021010	156020959	2.51712	48.49017
chr11	72434094	72434195	72434144	2.51727	48.47535
chr19	40614007	40614108	40614057	2.5175	48.43831
chr16	70684457	70684558	70684507	2.51757	48.42934
chr21	33230157	33230258	33230207	2.51772	48.42254
chr1	214551166	214551267	214551216	2.49374	48.41267
chr9	72149656	72149757	72149706	2.49419	48.3623
chr20	36574985	36575086	36575035	2.49434	48.3559
chr17	56913787	56913888	56913837	2.49442	48.33968
chr19	14118693	14118794	14118743	2.49449	48.32838
chr14	65302081	65302182	65302131	2.49472	48.30737
chr17	42675941	42676042	42675991	2.49494	48.29581
chr17	79804204	79804305	79804254	2.49532	48.25816
chr16	75433101	75433202	75433151	2.47298	48.15594
chr3	183544820	183544921	183544870	2.47306	48.15319
chr2	3519369	3519470	3519419	2.47328	48.13552
chr6	30655176	30655277	30655226	2.47336	48.11635
chr11	73787936	73788037	73787986	2.47343	48.0855
chr19	4535002	4535103	4535052	2.47381	48.02103
chr9	112751223	112751324	112751273	2.47388	48.01104
chr3	171028343	171028444	171028393	2.47395	48.00651
chr3	132417437	132417538	132417487	2.47403	48.00219
chr6	110042943	110043044	110042993	2.47418	47.99281
chr2	19901947	19902048	19901997	2.45261	47.96947
chr19	49881773	49881874	49881823	2.45268	47.96806
chr3	14403146	14403247	14403196	2.45276	47.95744
chr13	79481330	79481431	79481380	2.45283	47.95741
chr6	44388013	44388114	44388063	2.45336	47.90021
chr20	18137999	18138100	18138049	2.43275	47.89074
chr14	31561799	31561900	31561849	2.43289	47.86411
chr11	118621267	118621368	118621317	2.41323	47.82635
chr2	97663332	97663433	97663382	2.4139	47.74646
chr2	135531535	135531636	135531585	2.41412	47.73763
chr22	21657319	21657420	21657369	2.41442	47.71802
chr1	121519610	121519711	121519660	2.41449	47.71681
chr2	71883001	71883102	71883051	2.41486	47.68689
chr14	24399175	24399276	24399225	2.41494	47.68035
chr3	52533094	52533195	52533144	2.41575	47.59364
chr10	102119960	102120061	102120010	2.41583	47.59221
chr5	91380994	91381095	91381044	2.41605	47.58833
chr17	43022027	43022128	43022077	2.41627	47.53987
chr9	136791426	136791527	136791476	2.41657	47.49989
chr17	45171390	45171491	45171440	2.41664	47.4959
chr20	33674596	33674697	33674646	2.41679	47.48113
chr2	171150511	171150612	171150561	2.41686	47.47977
chr17	44111155	44111256	44111205	2.39864	47.36236
chr20	63949190	63949291	63949240	2.39872	47.34856
chr2	55049277	55049378	55049327	2.38106	47.31098
chr14	74763765	74763866	74763815	2.38121	47.30681
chr5	1138398	1138499	1138448	2.38128	47.30625
chr6	32972827	32972928	32972877	2.36457	47.24974
chr5	80407628	80407729	80407678	2.36472	47.24444
chr11	62679099	62679200	62679149	2.36494	47.21078
chr17	44110934	44111035	44110984	2.36516	47.18309
chr6	56542927	56543028	56542977	2.36523	47.14923
chr7	139341921	139342022	139341971	2.3653	47.12303
chr8	65634356	65634457	65634406	2.3656	47.09336
chr9	128947447	128947548	128947497	2.36567	47.09113
chr1	8027166	8027267	8027216	2.36574	47.08745
chr20	2101932	2102033	2101982	2.36582	47.07972
chr20	63273925	63274026	63273975	2.36589	47.06155
chr2	42792933	42793034	42792983	2.36596	47.0579
chr6	10721190	10721291	10721240	2.36604	47.0545
chr2	27033039	27033140	27033089	2.36648	47.00209
chr2	43175251	43175352	43175301	2.36662	46.97019
chr4	98747423	98747524	98747473	2.3667	46.96823
chr6	7590328	7590429	7590378	2.36677	46.95537
chr6	73520521	73520622	73520571	2.36684	46.94873
chr1	154945233	154945334	154945283	2.36706	46.90302
chr12	110124390	110124491	110124440	2.36743	46.8866
chr14	92039742	92039843	92039792	2.3675	46.88034
chr2	219206490	219206591	219206540	2.36779	46.85324
chr15	101724144	101724245	101724194	2.35153	46.8194
chr9	137228545	137228646	137228595	2.35167	46.8109
chr6	2766279	2766380	2766329	2.35182	46.78922
chr7	99408675	99408776	99408725	2.35276	46.68893
chr1	25820070	25820171	25820120	2.35284	46.68186
chr18	26090624	26090725	26090674	2.35298	46.67418
chr17	75079573	75079674	75079623	2.35306	46.67282
chr19	35716778	35716879	35716828	2.35349	46.61144
chr7	112791903	112792004	112791953	2.35364	46.59268
chr14	39170546	39170647	39170596	2.35371	46.58934
chr6	52576561	52576662	52576611	2.35429	46.54302
chr16	57827471	57827572	57827521	2.35458	46.52806
chr19	6730182	6730283	6730232	2.35465	46.52556
chr7	100569890	100569991	100569940	2.35472	46.52438
chr15	50908306	50908407	50908356	2.35487	46.50193
chr3	113515090	113515191	113515140	2.35516	46.47344
chr7	123748894	123748995	123748944	2.35552	46.44858
chrX	57121481	57121582	57121531	2.35559	46.44491
chr19	37469608	37469709	37469658	2.35566	46.44204
chr18	11851620	11851721	11851670	2.33972	46.39925
chr17	7252552	7252653	7252602	2.33979	46.38905
chr17	81241749	81241850	81241799	2.34008	46.36087
chr19	19342842	19342943	19342892	2.34023	46.34833
chr20	43657733	43657834	43657783	2.32486	46.33689
chr16	87536511	87536612	87536561	2.325	46.31367
chrX	16870412	16870513	16870462	2.32522	46.26881
chr20	46731852	46731953	46731902	2.32529	46.26532
chr20	22586346	22586447	22586396	2.32536	46.26249
chr16	85514927	85515028	85514977	2.32551	46.24742
chr7	5450744	5450845	5450794	2.32572	46.23582
chr8	58659364	58659465	58659414	2.32587	46.2254
chr12	56315943	56316044	56315993	2.32601	46.20875
chr6	31835118	31835219	31835168	2.32666	46.14295
chr17	8162445	8162546	8162495	2.31197	46.11005
chr1	3334812	3334913	3334862	2.31211	46.10428
chr20	33008143	33008244	33008193	2.31218	46.08891
chr3	37243644	37243745	37243694	2.31226	46.07885
chr11	65174642	65174743	65174692	2.31233	46.0737
chr19	49453274	49453375	49453324	2.31261	46.0702
chr6	26188750	26188851	26188800	2.31269	46.06186
chr19	49150145	49150246	49150195	2.29828	46.05766
chr16	8866144	8866245	8866194	2.2985	46.02739
chr9	121201662	121201763	121201712	2.29857	46.02154
chr16	89972037	89972138	89972087	2.29871	46.00411
chr8	99893347	99893448	99893397	2.29878	46.00383
chr5	128083057	128083158	128083107	2.29892	45.99033
chr9	21335182	21335283	21335232	2.29907	45.98114
chr12	123533116	123533217	123533166	2.29921	45.97449
chr2	100820792	100820893	100820842	2.29928	45.97328
chr3	142962624	142962725	142962674	2.29943	45.9665
chr11	61295472	61295573	61295522	2.29964	45.93832
chr8	143986094	143986195	143986144	2.29978	45.91262
chr11	57335851	57335952	57335901	2.29993	45.90353
chr3	185825588	185825689	185825638	2.3	45.90297
chr1	25240065	25240166	25240115	2.30007	45.90215
chr18	69400475	69400576	69400525	2.30014	45.8998
chr17	47949085	47949186	47949135	2.30028	45.87677
chr10	100229304	100229405	100229354	2.30042	45.85357
chr2	226801435	226801536	226801485	2.30064	45.80749
chr7	143380704	143380805	143380754	2.30071	45.79715
chr8	58553294	58553395	58553344	2.28698	45.77496
chr10	12196052	12196153	12196102	2.28713	45.76715
chr17	41800785	41800886	41800835	2.28727	45.75993
chr6	38640046	38640147	38640096	2.2877	45.72775
chr1	16643623	16643724	16643673	2.28791	45.72428
chr10	103646440	103646541	103646490	2.28798	45.71899
chr12	121138393	121138494	121138443	2.28819	45.70837
chr17	81910653	81910754	81910703	2.28826	45.70125
chr3	127590936	127591037	127590986	2.28848	45.69514
chr10	31031670	31031771	31031720	2.28862	45.67335
chr1	156115207	156115308	156115257	2.28876	45.65299
chr2	170717079	170717180	170717129	2.28883	45.64357
chr11	1834308	1834409	1834358	2.27533	45.63736
chr15	49046321	49046422	49046371	2.2754	45.63577
chr2	46296811	46296912	46296861	2.27547	45.63524
chr20	57597074	57597175	57597124	2.27554	45.63108
chr3	69013825	69013926	69013875	2.27568	45.62752
chr10	95656222	95656323	95656272	2.27583	45.62394
chr3	15427444	15427545	15427494	2.2759	45.61648
chr6	128519951	128520052	128520001	2.27597	45.6143
chr14	23550792	23550893	23550842	2.27604	45.61301
chr17	44324227	44324328	44324277	2.27625	45.60687
chr20	653974	654075	654024	2.27632	45.60623
chr16	11586360	11586461	11586410	2.27639	45.60465
chr20	53712003	53712104	53712053	2.27646	45.60445
chr2	11133012	11133113	11133062	2.27667	45.59929
chr16	57447609	57447710	57447659	2.27674	45.59423
chrX	47129434	47129535	47129484	2.27682	45.56311
chr13	113152930	113153031	113152980	2.27703	45.54922
chr2	48111402	48111503	48111452	2.27717	45.54429
chr16	68264173	68264274	68264223	2.27731	45.53804
chr14	39173771	39173872	39173821	2.27745	45.52453
chr9	137218789	137218890	137218839	2.27752	45.51516
chr10	119165444	119165545	119165494	2.27759	45.50886
chr12	64452021	64452122	64452071	2.27787	45.48705
chr6	160991853	160991954	160991903	2.27794	45.46043
chr3	56801646	56801747	56801696	2.27816	45.43741
chr22	37601958	37602059	37602008	2.2783	45.42919
chr17	752116	752217	752166	2.27837	45.42814
chr8	43140788	43140889	43140838	2.27872	45.38524
chr20	31951674	31951775	31951724	2.279	45.37157
chrX	71254142	71254243	71254192	2.27921	45.36009
chr3	10772841	10772942	10772891	2.27928	45.34777
chr20	4172254	4172355	4172304	2.27963	45.30093
chr8	143943660	143943761	143943710	2.2797	45.28613
chr2	201116485	201116586	201116535	2.27991	45.26202
chr11	33039673	33039774	33039723	2.28019	45.21994
chr7	103075047	103075148	103075097	2.2804	45.20094
chr20	34872747	34872848	34872797	2.28047	45.18992
chr7	99374415	99374516	99374465	2.28082	45.18301
chr9	137422913	137423014	137422963	2.28096	45.16454
chr1	85284020	85284121	85284070	2.28103	45.1543
chr20	31572000	31572101	31572050	2.28117	45.13833
chr17	77454065	77454166	77454115	2.28138	45.12316
chr17	5281991	5282092	5282041	2.28152	45.12071
chr17	76265968	76266069	76266018	2.28159	45.10852
chr10	38011186	38011287	38011236	2.2685	45.09761
chr20	62142933	62143034	62142983	2.26864	45.09487
chr2	121530203	121530304	121530253	2.26871	45.09301
chr20	44355956	44356057	44356006	2.26913	45.05463
chr14	64987281	64987382	64987331	2.26927	45.04912
chr11	66440669	66440770	66440719	2.26934	45.0482
chr1	26432126	26432227	26432176	2.25684	45.00676
chr1	2226770	2226871	2226820	2.25705	44.98359
chr17	38731149	38731250	38731199	2.25719	44.95587
chr3	47513629	47513730	47513679	2.25726	44.93694
chr6	16761611	16761712	16761661	2.25733	44.92796
chr17	38799112	38799213	38799162	2.2574	44.91841
chr16	47143621	47143722	47143671	2.25747	44.90213
chr20	45917598	45917699	45917648	2.25775	44.87824
chr17	1710321	1710422	1710371	2.25782	44.87003
chr4	153466920	153467021	153466970	2.25823	44.84595
chr13	26186423	26186524	26186473	2.2583	44.84286
chr9	93452609	93452710	93452659	2.25837	44.83956
chr2	226799388	226799489	226799438	2.25851	44.82849
chr6	26659351	26659452	26659401	2.25858	44.82439
chr15	45574073	45574174	45574123	2.25879	44.79818
chr10	87095442	87095543	87095492	2.24645	44.77442
chr11	119030625	119030726	119030675	2.24659	44.76788
chr16	56643271	56643372	56643321	2.2468	44.74004
chr14	75294091	75294192	75294141	2.24687	44.73746
chr13	27450404	27450505	27450454	2.24707	44.72416
chr1	9249941	9250042	9249991	2.24735	44.70314
chr18	79679593	79679694	79679643	2.2477	44.67678
chr14	24160810	24160911	24160860	2.24777	44.67479
chr11	2131834	2131935	2131884	2.24797	44.6719
chr6	159969096	159969197	159969146	2.24804	44.6614
chr19	6516538	6516639	6516588	2.24825	44.64238
chr19	55655380	55655481	55655430	2.24832	44.64035
chr15	64094245	64094346	64094295	2.24853	44.62029
chr17	42423057	42423158	42423107	2.24873	44.57497
chr20	50172148	50172249	50172198	2.2488	44.56901
chr21	32569491	32569592	32569541	2.24894	44.56415
chr19	1605761	1605862	1605811	2.24901	44.56367
chr22	19122608	19122709	19122658	2.23722	44.53888
chr20	57590639	57590740	57590689	2.23743	44.511
chr14	23055520	23055621	23055570	2.22603	44.48807
chr11	57514646	57514747	57514696	2.2261	44.48789
chr22	20394402	20394503	20394452	2.22638	44.4718
chr7	100567232	100567333	100567282	2.22645	44.46126
chr5	181245522	181245623	181245572	2.22651	44.4477
chr20	26009876	26009977	26009926	2.22686	44.41597
chr7	121396306	121396407	121396356	2.22693	44.41075
chr19	5680769	5680870	5680819	2.21598	44.3537
chr2	189762820	189762921	189762870	2.21625	44.33088
chr7	963142	963243	963192	2.21632	44.31917
chr15	66701180	66701281	66701230	2.21639	44.31515
chr14	92514333	92514434	92514383	2.20532	44.30244
chr14	55271904	55272005	55271954	2.20546	44.29552
chr9	87793641	87793742	87793691	2.20559	44.28196
chr2	85418233	85418334	85418283	2.20601	44.24829
chr20	36871601	36871702	36871651	2.20607	44.23856
chr9	137086336	137086437	137086386	2.20628	44.22906
chr11	14907651	14907752	14907701	2.20635	44.22058
chr20	41135683	41135784	41135733	2.20648	44.21312
chr11	119340096	119340197	119340146	2.19576	44.16409
chr9	127504208	127504309	127504258	2.19604	44.15659
chr2	238234713	238234814	238234763	2.19624	44.13654
chr1	161314358	161314459	161314408	2.19631	44.12806
chr5	54310624	54310725	54310674	2.19638	44.12641
chr10	43105238	43105339	43105288	2.19658	44.10555
chr19	57069065	57069166	57069115	2.19672	44.08973
chr12	122266294	122266395	122266344	2.19679	44.07523
chr11	17770476	17770577	17770526	2.19692	44.05624
chr6	139374020	139374121	139374070	2.19699	44.05529
chr18	12948484	12948585	12948534	2.19726	44.04188
chr20	62301823	62301924	62301873	2.1974	44.02533
chr16	10453051	10453152	10453101	2.19747	44.01785
chr16	50154289	50154390	50154339	2.18742	43.93962
chr15	78358243	78358344	78358293	2.18755	43.92696
chr20	45927239	45927340	45927289	2.18762	43.92486
chrX	103686967	103687068	103687017	2.18776	43.91534
chr7	4642188	4642289	4642238	2.18823	43.85806
chr7	5562124	5562225	5562174	2.1883	43.85759
chr2	222656111	222656212	222656161	2.18857	43.84802
chr12	9447953	9448054	9448003	2.18878	43.842
chr7	103297443	103297544	103297493	2.17864	43.82439
chr14	100323224	100323325	100323274	2.17884	43.81073
chr1	150579036	150579137	150579086	2.17891	43.80462
chr11	75812821	75812922	75812871	2.17938	43.76586
chr6	154039502	154039603	154039552	2.17952	43.76354
chr16	2471731	2471832	2471781	2.16962	43.71985
chr1	78046054	78046155	78046104	2.16976	43.71856
chr20	35699529	35699630	35699579	2.16982	43.70264
chr20	1392244	1392345	1392294	2.16996	43.69806
chr22	21567930	21568031	21567980	2.17003	43.69511
chr9	137236285	137236386	137236335	2.17009	43.6918
chr6	33822721	33822822	33822771	2.1705	43.64567
chr4	184734095	184734196	184734145	2.1611	43.61096
chr16	89094638	89094739	89094688	2.16123	43.60158
chr12	53221204	53221305	53221254	2.16137	43.59519
chr2	11498921	11499022	11498971	2.16144	43.59355
chr22	46936307	46936408	46936357	2.16164	43.57521
chr16	31477255	31477356	31477305	2.16204	43.5184
chr10	119872144	119872245	119872194	2.15273	43.47953
chr2	241508938	241509039	241508988	2.15279	43.46798
chr12	6614348	6614449	6614398	2.15286	43.46088
chr17	55295625	55295726	55295675	2.15299	43.45406
chr12	113358852	113358953	113358902	2.15326	43.42823
chr21	45529323	45529424	45529373	2.1534	43.40797
chr20	34876045	34876146	34876095	2.14422	43.39604
chr2	43996077	43996178	43996127	2.14436	43.38983
chr1	112956006	112956107	112956056	2.14442	43.38637
chr16	1089717	1089818	1089767	2.14449	43.37663
chr19	39793302	39793403	39793352	2.14489	43.33516
chr14	23551042	23551143	23551092	2.14516	43.32036
chr11	65333602	65333703	65333652	2.12734	43.26425
chr16	22170858	22170959	22170908	2.12741	43.26252
